"Public lecture by Professor Sachidananda Mohanty on 5th February 2016.
Title: Internationalizing  Indian  Higher  Education: Challenges and Opportunities
Venue: Block 1/101, IIT Gandhinagar, Palaj Campus
Time: 4PM-5.30 PM
Professor Sachidananda Mohanty is the Vice Chancellor of the Central University of Orissa at Koraput. He has recently been nominated as a member for Commission on Education for UNESCO by His Excellency the President of India. He is the former Head, Department of English, University of Hyderabad. Dr. Mohanty is the recipient of several national and international awards including those from the British Council, the Salzburg, the Katha and the Fulbright. 
IIT Gandhinagar Contact: Professor Arnapurna Rath",8,"ChEmference has started at IIT Gandhinagar on 3rd December 2016. It is a national conference that aims to bring together graduate students and researchers from industry to exchange and share their experiences,  ideas and all aspects of Chemical Engineering and Technology, discuss the practical challenges encountered and the solutions adopted. 

Previously, ChEmference was held at IIT Kanpur(2008 and 2010), IIT Madras(2009), IISC Bangalore(2011), jointly at IIT Bombay and ICT Mumbai(2012) and IIT Hyderabad(2015). Continuing the legacy, this year ChEmference will be hosted by the Indian Institute of Technology Gandhinagar on 3rd and 4th of December. A glimpse of the program schedule @ http://chemference.in/2016/schedule",51,"Snapshots from the Public Lecture by Nuclear Physicist Professor H.C. Verma, author of the book ""Concepts of Physics"", at the auditorium of IIT Gandhinagar today evening from 7PM to 8PM.",215,"The talk will put in perspective the explosive 
growth and exciting initiatives in higher education in India. It 
will focus on developments at the Indian Institute of Technol-ogy Gandhinagar and its future vision and plans. Launched 
in 2008, IIT Gandhinagar seeks to establish itself as a center 
of excellence in research, teaching, and community engage-ment. The talk will cover some of the exciting initiatives 
undertaken by IIT Gandhinagar in its quest to become a 
globally recognized institution and outline some of the chal-lenges it faces going forward. 

As the Institute grows, it is looking for outstanding and 
enthusiastic young faculty members who share its vision, 
values and ambitions. The talk will provide an opportunity to 
those interested in considering teaching and research careers 
in India to gain first hand perspectives on the opportunities 
and possibilities that lie ahead. It will be followed by a dis-cussion and a question & answer session.",3
,,,,,,,
"Talk on “Towards data driven solutions for sustainable natural and built environments”
Speaker: Dr. Santonu Goswami
Time: 4 :00- 5: 00 PM. on 3rd Feb 2016.
Room No.: 7/208, Palaj
About the Speaker: Dr. Santonu Goswami is at the Center for Urban Science and Progress at New York University. 
IIT Gandhinagar: Professor Vikrant Jain",6,"IIT Gandhinagar Counseling service is organizing a session on ""Kabir Baani and Compassionate Communication"". This session focuses on building communicative bridges based on the path shown by Saint Kabir's writings, teachings, as well as visual mediums. 
Speaker: Ms. Reena Ginwala
Date: 3/12/2016
Time: 4pm to 6:30pm
Venue: AB4/112
IIT Gandhinagar Contact: Ms. Jasbirkaur Thadhani",35,"The IIT Gandhinagar family congratulates Professor Atul Bhargav for the selection of his IMPRINT Proposal entitled, ""Scale-up of Diesel Autothermal Reformer from 5 kWe to 30 kWe for Naval Applications"".",86,nan,0
,,,,,,,
Industry Relations and Project Council Meeting IIT Gandhinagar on 31st January 2016.,11,"A short video of the Institute Colloquium by Professor Kerstin Borras on the CERN experiments, held on November 10th 2016 at IIT Gandhinagar. For the complete lecture, follow: https://goo.gl/pDhOa2.",32,"The IIT Gandhinagar family congratulates Professor Vikrant Jain for receiving a grant from Indian Space Research Organisation (ISRO) for the project entitled, ""Study of Lunar Geomorphological and impact cratering processes through Chandrayaan-1 Data sets"".",152,Inventor of first pre-Web search engine Alan Emtage talks about patenting at inauguration of IIT-Gn’s two-day annual technical summit,2
,,,,,,,
"Prof. V.N. Jha will give four lectures on India’s System of Philosophy as part of the course “Introduction to Indian Knowledge Systems”. Prof. Jha has taught in Pune University. He retired in 2006 as Director of the Centre of Advanced Study in Sanskrit (1979-2006). Prof. Jha has been the founder Chairperson, Special Centre for Sanskrit Studies, Jawaharlal Nehru University, New Delhi (2002-03). 
Venue - 7/108, Palaj
Time - 3-5 p.m
Date - 1st and 2nd February
IITGN Contact: Professor Michel Danino 

Sessions by Prof. Jha shall be covering the following topics:
The Indian Model of philosophical enquiry
Linguistic Modelling of the universe
Indian Logic and Epistemology
Indian Model of Communication",15,"IIT Gandhinagar recently organized the Newton-Bhabha India-UK Advanced Training School (IUATS) on Optimal design and control of Smart community: New ideas for off-grid communities. This high-quality event was funded under the prestigious Newton Fund, as part of the British Council, IUATS program run in partnership with the Science and Engineering Research Board (SERB) through Newton-Bhabha fund.

 The IUATS this year was coordinated by Dr Naran Pindoriya (IIT Gandhinagar) and Dr. Francisco Gonzalez-Longatt (Loughborough University, U.K.). It was mentored by a group of senior UK/Indian experts in Smart Communities.Prof S.N. Singh from IIT Kanpur was the Indian mentor and Prof. Furong Li (University of Bath, UK) and Dr Pierlugi Mancarella (The University of Manchester, UK) were the UK mentors.

 Presenting a few snapshots of the event.",76,"Participants from the recently concluded SERC preparatory school in Theoretical High Energy Physics (THEP), which was held at IIT Gandhinagar during September 5th to October 1st, 2016.",91,nan,2
,,,,,,,
"Talk by Dr. Sudeep Basu from the Centre for Studies in Social Management, School of Social Sciences, Central University of Gujarat.
Dates: January 27 & 28
Time: 3 - 4 PM
Venue: Block 7, Room 206, Palaj campus, IITGN.
Theme: 'Understanding Qualitative Research: Concepts and Application'.
IITGN Contact: Professor Madhumita Sengupta",7,"A five day entrepreneurship development workshop will be conducted by IIT Gandhinagar community outreach program NEEV in collaboration with ICreate India during November 21 - 25 2016. The aim of this workshop is to build the capacity of those interested in starting a micro to small scale enterprise and to develop entrepreneurship trainers. Candidates who are interested in starting a small enterprise are encouraged to register for the workshop. 
IITGN Contact: neev@iitgn.ac.in",22,"Campus Feature: Tagline Contest

Thank you for the phenomenal response to the last campus feature contest post. 

The Saga Continues....

Watch this space for more updates.",127,nan,0
,,,,,,,
"Physics colloquims. Two consecutive colloquiums tomorrow, 22/January 2016 by Dr. Nishant Agarwal (Pennstate University) and Dr. Archana Kamal (MIT).
Title: Early Universe Cosmology 
by Dr. Nishant Agarwal (PSU)
3:00 - 3:45 pm 
Block 7/206 IIT Gandhinagar

Title: Quantum information processing with superconducting quantum circuits
by Dr. Archana Kamal (MIT)
4:00 - 4:45 pm
Block 7/206 IIT Gandhinagar
IITGN Contact: Professor Anand Sengupta",4,"IIT Gandhinagar in collaboration with Aadhar will host the Heritage Film Festival 2016 on Sunday, 20th November, with a selection of documentaries followed by an open debate on heritage and crafts. The festival is open to public.
Venue: AB-1 /Auditorium 3
Time: 5 pm onward
IIT Gandhinagar Contact: Professor Pedro Pombo
For more information please visit: 
http://www.iitgn.ac.in/pdf/events/hff-2016-schedule.pdf
https://www.facebook.com/TheHeritageFilmFestival/
HFF2016 website: http://www.aadhar-india.org/hff-2016/",29,Snapshots from the Industry-Academia Conclave titled 'Connections-2016' held at IIT Gandhinagar from September 30th 2016 to October 1st 2016.,154,nan,1
,,,,,,,
"Are you going to be a part of the madness? Blithchron, IIT Gandhinagar 2016, the mega college fest opens soon at IIT Gandhinagar. Come be a part of the show!
IITGN Contact: Team Blithchron
Email: <blithchron@iitgn.ac.in>",16,Snapshots from the institute colloquium delivered by Professor Kerstin Borras on November 10th 2016.,83,"Campus Feature: Tagline Contest

Share with us appropriate taglines for the two IIT Gandhinagar campus pictures posted below. Add your suggested taglines in the comments section of this post. The coolest Taglines get featured in the IIT Gandhinagar documents and brochures. 

Watch out Campus Feature's space for more....

Write to campus@iitgn.ac.in sharing your thoughts about the green campus, about the contest, or if you intend to visit IIT Gandhinagar.",365,nan,1
,,,,,,,
"Professor Bozidar Stojadinovic, Chair of Structural Dynamics and Earthquake Engineering, Department of Civil, Environmental and Geomatic Engineering, Swiss Federal Institute of Technology (ETH) Zurich, Switzerland will be talking about ""Modeling Community (Seismic) Resilience""
Date: January 7, 2016
Time: 4:00 - 5:00  pm
Venue: Block 7, Room 102 (IITGN Palaj campus)
IIT Gandhinagar Contact: Professor Pranab Mohapatra",6,"IIT Gandhinagar family congratulates Professor Vimal Mishra for the following grants from  the Ministry of Water Resources (MoWR)  for two projects entitled:
1. ""CMIP5 Statistical Downscaling for hydro-climatic projections with CMIPS5 Simulations to assess Impact of Climate Change"". 
2. “Impact of Climate Change on Water Resources of Sabarmati Basin”.",70,"An act of gratitude is considered to have the power of not only changing one day but an entire lifetime. The ""Be grateful"" drive by IIT Gandhinagar Counseling Services gives all community members an opportunity to express their gratitude for the positive things that they have experienced at IITGN. 

Let us pause for a few minutes and appreciate kind acts of people around us and make our little efforts bring  'Big Smiles' and spread happiness!

To participate in the "" Be Grateful"" drive, please write a message, drop it in the boxes at any of the three counters set up in Academic Block  (Block-7 and Library Entrance) and Mess room Entrance. And experience to see your messages bring those precious moments of joy and feeling of gratitude amongst our community.

 You may get in touch with IITGN Counseling Services cservices@iitgn.ac.in for any queries regarding this event.",85,nan,3
